timestamp,loc_hash,vol,freq,label
0.493796,69829386,0.1314,0.594346,0
0.522733,59883120,0.810789,0.056829,0
0.427541,41825105,0.212115,0.626867,0
0.025419,68123080,0.485273,0.697046,0
0.107891,33683479,0.991728,0.807966,0
0.031429,8392184,0.925964,0.736754,0
0.63641,294849,0.397021,0.890766,0
0.314356,9447457,0.301493,0.527416,0
0.508571,78362674,0.326523,0.718573,0
0.907566,45704147,0.716307,0.780422,0
0.249292,64377610,0.753218,0.621059,0
0.410383,43849878,0.02,0.01,1
0.755551,41875876,0.315991,0.475846,0
0.228798,24207513,0.39105,0.252638,0
0.07698,76309414,0.48986,0.288424,0
0.289751,16144258,0.925724,0.372937,0
0.161221,57989502,0.123857,0.71291,0
0.929698,50845600,0.674378,0.550959,0
0.80812,72543159,0.875528,0.891194,0
0.633404,55874170,0.751027,0.858639,0
0.871461,63601042,0.295068,0.461727,0
0.803672,18725589,0.529072,0.406322,0
0.18657,90710651,0.919253,0.92341,0
0.892559,11293214,0.204146,0.483192,0
0.539342,55158902,0.98876,0.942105,0
0.80744,98223757,0.229261,0.263039,0
0.896091,62645394,0.228176,0.851457,0
0.318003,67332162,0.98,0.01,1
0.110052,26104874,0.98,0.99,1
0.227935,84426933,0.02,0.01,1
0.427108,24648529,0.251475,0.566012,0
0.818015,8745508,0.953675,0.795309,0
0.860731,74122737,0.351411,0.273903,0
0.006952,70256802,0.111016,0.557954,0
0.510747,16934511,0.98,0.01,1
0.417411,64468492,0.761889,0.386726,0
0.222108,21236963,0.924808,0.10534,0
0.119865,80827330,0.239641,0.718522,0
0.337615,89034009,0.301972,0.929068,0
0.94291,63312444,0.497378,0.610584,0
0.323203,41721799,0.773472,0.118979,0
0.518791,61261203,0.692827,0.649038,0
0.703019,84349869,0.39478,0.948568,0
0.36363,79384770,0.159717,0.725844,0
0.971782,88589432,0.327665,0.430986,0
0.962447,58285858,0.297607,0.930744,0
0.251782,16701653,0.118948,0.869793,0
0.497249,33939577,0.98,0.01,1
0.300878,28159653,0.329834,0.887978,0
0.28484,29322495,0.852882,0.745491,0
0.036887,34571434,0.536375,0.929288,0
0.609564,21823046,0.975062,0.732514,0
0.502679,79407857,0.234598,0.183472,0
0.051479,9327585,0.199606,0.139384,0
0.278646,12024577,0.102217,0.271592,0
0.908266,53300335,0.98,0.99,1
0.239562,62916030,0.02,0.01,1
0.144895,25172564,0.883319,0.644667,0
0.489453,28193792,0.670424,0.162493,0
0.98565,10886568,0.619689,0.056326,0
0.242055,9928020,0.538202,0.677436,0
0.672136,56944753,0.332356,0.09513,0
0.76162,6738159,0.15822,0.69918,0
0.237638,73680012,0.02,0.99,1
0.728216,11164688,0.189208,0.917044,0
0.367783,64106660,0.915158,0.274607,0
0.632306,17275369,0.846396,0.110759,0
0.63353,32123020,0.657785,0.609819,0
0.535775,82556209,0.507196,0.700385,0
0.09029,88277673,0.508776,0.881733,0
0.835302,96084580,0.98,0.99,1
0.32078,28021410,0.770917,0.303428,0
0.186519,18176824,0.98,0.99,1
0.040775,2831052,0.578166,0.324953,0
0.590893,79317349,0.8314,0.267358,0
0.677564,76076408,0.559113,0.698027,0
0.016588,43054461,0.112367,0.678823,0
0.512093,9253276,0.320222,0.553951,0
0.226496,90580258,0.701726,0.113017,0
0.645173,5595709,0.94078,0.908028,0
0.174366,37009850,0.904373,0.36485,0
0.690938,78714296,0.840434,0.783043,0
0.386735,34641797,0.955148,0.767507,0
0.93673,23349381,0.351926,0.317106,0
0.137521,60465620,0.111158,0.273432,0
0.341066,88856490,0.418937,0.53167,0
0.113474,85276715,0.98,0.01,1
0.924694,91110640,0.384819,0.877898,0
0.877339,44952600,0.139783,0.871337,0
0.257942,8414317,0.556468,0.744569,0
0.659984,63997956,0.279727,0.068952,0
0.817222,47396223,0.754814,0.811188,0
0.555201,95787077,0.180281,0.640265,0
0.529651,21129737,0.962313,0.521702,0
0.241852,12133681,0.02,0.01,1
0.093103,30170649,0.886469,0.60483,0
0.897216,71567838,0.810902,0.280507,0
0.900418,13689055,0.67023,0.568286,0
0.633101,90183696,0.02,0.01,1
0.33903,96515291,0.696183,0.658863,0
0.34921,81807209,0.772235,0.428765,0
0.725956,55959197,0.217738,0.112918,0
0.89711,82608611,0.65418,0.426387,0
0.887086,48380767,0.98,0.01,1
0.779876,82336386,0.525197,0.533347,0
0.642032,95696844,0.279516,0.0852,0
0.08414,98243943,0.765494,0.386556,0
0.161629,34795866,0.932612,0.60419,0
0.898554,54977979,0.02,0.01,1
0.606429,12284930,0.432129,0.218941,0
0.009197,7634451,0.98576,0.57017,0
0.101472,25116487,0.02,0.01,1
0.663502,8989230,0.310981,0.463158,0
0.005062,97493413,0.971276,0.133247,0
0.160808,15030764,0.02,0.99,1
0.548734,12244623,0.78512,0.73023,0
0.691895,94805363,0.98,0.99,1
0.651961,18562887,0.272821,0.057989,0
0.224269,80107812,0.116666,0.623724,0
0.712179,14735476,0.798984,0.930214,0
0.237249,34610577,0.350419,0.48819,0
0.3254,63954083,0.219001,0.668893,0
0.746491,74381709,0.263702,0.524639,0
0.649633,28433437,0.677019,0.263826,0
0.849223,38023450,0.489746,0.356275,0
0.657613,95675248,0.947257,0.914507,0
0.568309,49218030,0.02,0.99,1
0.093675,95841575,0.850487,0.219119,0
0.367716,50647988,0.591819,0.094819,0
0.265202,98702873,0.734813,0.097947,0
0.24399,24651887,0.251795,0.500544,0
0.973011,96239681,0.98,0.01,1
0.393098,53703504,0.17709,0.799386,0
0.892047,89195960,0.722009,0.358145,0
0.631139,33205874,0.518966,0.395625,0
0.794811,27701403,0.305674,0.359821,0
0.502637,92017306,0.02,0.99,1
0.576904,42711419,0.87011,0.948373,0
0.492518,24416600,0.239247,0.856987,0
0.195243,79200465,0.98,0.99,1
0.722452,58827080,0.98,0.01,1
0.280772,16752770,0.662729,0.57405,0
0.024316,39828579,0.47818,0.708118,0
0.645472,97829636,0.339753,0.518546,0
0.177111,43884870,0.160473,0.644829,0
0.940459,952176,0.144814,0.402598,0
0.953929,37178779,0.136738,0.303873,0
0.914864,37741176,0.911155,0.50301,0
0.370159,30198999,0.218221,0.477863,0
0.015457,89597390,0.365611,0.405846,0
0.928319,50244297,0.987303,0.760063,0
0.428184,91699298,0.934727,0.695588,0
0.966655,67834483,0.138576,0.308401,0
0.96362,59458103,0.596137,0.227597,0
0.853009,17602462,0.670149,0.054299,0
0.294449,99729167,0.148703,0.931745,0
0.385098,28777976,0.755314,0.36659,0
0.851137,191612,0.989083,0.601063,0
0.316922,73828509,0.486442,0.722862,0
0.169493,65614665,0.504476,0.235292,0
0.556801,30469127,0.693412,0.650684,0
0.936155,25672645,0.762888,0.152836,0
0.69603,87411127,0.98,0.01,1
0.570061,16257842,0.169822,0.322724,0
0.097176,53527264,0.98,0.99,1
0.615007,26753060,0.877667,0.211871,0
0.990054,69326805,0.140705,0.470681,0
0.140084,20672395,0.135221,0.605777,0
0.51833,43788415,0.595801,0.883888,0
0.877373,65260360,0.547126,0.681856,0
0.740769,9511128,0.982087,0.520473,0
0.697016,60954363,0.364961,0.535447,0
0.702484,82814326,0.63118,0.567001,0
0.359491,40745875,0.556006,0.30908,0
0.293592,65963733,0.58216,0.720499,0
0.809361,62455823,0.693701,0.638188,0
0.810113,94657211,0.02,0.01,1
0.867072,40787308,0.10625,0.242391,0
0.913241,261413,0.859339,0.815106,0
0.511342,15255320,0.281039,0.228112,0
0.501516,15908938,0.308039,0.227692,0
0.798295,3339267,0.683175,0.181815,0
0.649964,14602921,0.529976,0.946748,0
0.701967,77067258,0.617032,0.270299,0
0.795793,98748371,0.547749,0.816109,0
0.890005,18720748,0.476076,0.081247,0
0.337995,55335096,0.534972,0.686649,0
0.375583,81628791,0.226977,0.07728,0
0.093982,24038883,0.972375,0.611779,0
0.57828,3525759,0.617277,0.289618,0
0.035942,13894647,0.358135,0.111898,0
0.465598,42660013,0.98,0.01,1
0.542645,61110597,0.892096,0.162063,0
0.286541,54124869,0.366821,0.248028,0
0.590833,26736427,0.39206,0.668514,0
0.0305,17538499,0.494694,0.799764,0
0.037348,90952543,0.295561,0.444463,0
0.822601,32756956,0.82881,0.425413,0
0.360191,97425831,0.625759,0.465755,0
0.127061,11401984,0.15134,0.47393,0
0.522243,95300688,0.997034,0.261397,0
0.769994,4157890,0.617474,0.940155,0
0.215821,65187400,0.900943,0.651453,0
0.62289,49798201,0.551456,0.746344,0
0.085347,70360286,0.98,0.99,1
0.051682,83525199,0.509028,0.734749,0
0.531355,98813306,0.480485,0.665046,0
0.540635,38245526,0.296474,0.794403,0
0.63743,63848072,0.965912,0.089772,0
0.726091,59676543,0.263594,0.090642,0
0.975852,51035348,0.573764,0.56228,0
0.5163,93185470,0.98,0.01,1
0.322956,2489563,0.994039,0.772356,0
0.795186,25068663,0.98,0.01,1
0.270832,15043470,0.833125,0.275514,0
0.438971,34999544,0.606636,0.428494,0
0.078456,86891547,0.824487,0.854429,0
0.025351,70495587,0.02,0.01,1
0.962648,80950863,0.500477,0.748379,0
0.83598,10063502,0.510315,0.939733,0
0.695974,11196185,0.102109,0.725095,0
0.408953,89041613,0.433589,0.545236,0
0.173294,15666165,0.95675,0.552483,0
0.156437,31559904,0.708019,0.197806,0
0.250243,44458919,0.927387,0.445183,0
0.549227,6900469,0.280236,0.527221,0
0.714596,7940546,0.542044,0.49854,0
0.660197,17803660,0.131034,0.150447,0
0.279934,84359738,0.709347,0.186566,0
0.954865,53612657,0.805615,0.276684,0
0.737897,55185114,0.773021,0.519392,0
0.554354,93092894,0.178093,0.194564,0
0.611721,15443571,0.322775,0.300927,0
0.4196,90575228,0.98,0.01,1
0.247731,86479034,0.783092,0.652445,0
0.355973,68774250,0.346789,0.349997,0
0.757846,4169908,0.465617,0.677865,0
0.014393,50608854,0.416139,0.185902,0
0.116073,77136285,0.104108,0.305298,0
0.046003,70160016,0.02,0.99,1
0.040729,56043805,0.702201,0.289008,0
0.855461,70843251,0.348792,0.215566,0
0.703658,10289785,0.719006,0.925081,0
0.474174,18039606,0.318474,0.640754,0
0.097834,19896946,0.743977,0.069047,0
0.491616,94506198,0.511469,0.218275,0
0.473472,93793630,0.884741,0.644107,0
0.173202,20652526,0.98,0.01,1
0.433852,40535781,0.98,0.01,1
0.398505,68370363,0.83981,0.769723,0
0.61585,15412385,0.799911,0.154198,0
0.635094,84609118,0.175805,0.627055,0
0.045304,91954315,0.143237,0.49082,0
0.374613,74023725,0.222662,0.253188,0
0.62586,21859872,0.860784,0.340007,0
0.503136,75440493,0.388344,0.075483,0
0.85649,24386170,0.554276,0.933218,0
0.658694,42545292,0.64267,0.165034,0
0.162934,13787298,0.769133,0.721731,0
0.070569,91412384,0.84696,0.44445,0
0.642419,14333641,0.564279,0.471282,0
0.026511,13472765,0.02,0.99,1
0.585776,76166727,0.276348,0.870604,0
0.94023,64676878,0.02,0.99,1
0.575474,86989396,0.02,0.99,1
0.38817,76289691,0.362044,0.807728,0
0.643288,64402163,0.501583,0.634458,0
0.458253,20640830,0.765686,0.624723,0
0.545617,38058769,0.664372,0.826477,0
0.941465,99712961,0.533567,0.096058,0
0.386103,54209061,0.345085,0.623239,0
0.961191,58853545,0.701204,0.519119,0
0.905351,52301191,0.664892,0.289258,0
0.195791,81367415,0.51241,0.753487,0
0.069361,4795170,0.314672,0.317356,0
0.100778,8298961,0.257389,0.75132,0
0.018222,65173562,0.40546,0.871233,0
0.094443,97951545,0.917843,0.56499,0
0.683007,36665228,0.778498,0.773319,0
0.071189,31967188,0.901963,0.28459,0
0.318976,97325251,0.858339,0.190783,0
0.844875,25836406,0.512994,0.560605,0
0.023272,57986820,0.577398,0.43347,0
0.814468,91747577,0.252627,0.431742,0
0.281855,24894545,0.748785,0.164764,0
0.118165,65624684,0.479754,0.89346,0
0.696737,96135255,0.245142,0.147299,0
0.628943,65558024,0.185819,0.312296,0
0.877472,43108912,0.726521,0.475082,0
0.735071,80327175,0.533983,0.718758,0
0.803481,21702880,0.108096,0.615185,0
0.282035,82251792,0.842064,0.114785,0
0.17744,28141220,0.657516,0.090828,0
0.750615,76009505,0.134539,0.563948,0
0.806835,25219287,0.374216,0.060926,0
0.990505,88520901,0.750165,0.557033,0
0.412618,51520205,0.153127,0.213916,0
0.372018,76863534,0.762627,0.221038,0
0.776413,52277931,0.554406,0.211248,0
0.340804,97463076,0.804572,0.74716,0
0.930757,74353851,0.869713,0.476554,0
0.858413,98793358,0.790983,0.242157,0
0.428994,28305166,0.170267,0.106718,0
0.750871,1234988,0.514336,0.449713,0
0.754543,97986102,0.02,0.01,1
0.103124,67688694,0.557643,0.583973,0
0.902553,72627889,0.02,0.01,1
0.505252,76167639,0.211957,0.386863,0
0.826457,63961986,0.879038,0.360271,0
0.32005,8712805,0.991768,0.346599,0
0.895523,11330025,0.99102,0.849707,0
0.389202,54284602,0.81702,0.376348,0
0.010838,45702669,0.519022,0.623619,0
0.905382,36430009,0.98,0.01,1
0.091287,2743431,0.98,0.99,1
0.319314,58389015,0.649335,0.717324,0
0.950062,71491666,0.384791,0.635661,0
0.950607,92040681,0.02,0.01,1
0.573438,37062030,0.204892,0.459128,0
0.631837,96372199,0.670608,0.911315,0
0.448446,70427337,0.90705,0.468639,0
0.293211,62995200,0.524859,0.108908,0
0.328665,99469345,0.788107,0.740339,0
0.672518,91899268,0.98,0.01,1
0.752375,25486966,0.102758,0.919661,0
0.791579,48936089,0.209799,0.0505,0
0.789618,92636390,0.02,0.99,1
0.091206,96386395,0.98,0.01,1
0.49442,4962098,0.960623,0.503042,0
0.057559,81587240,0.02,0.01,1
0.549529,68771668,0.426137,0.566412,0
0.441531,68998448,0.379345,0.552643,0
0.887704,88059372,0.651639,0.111431,0
0.350915,67476985,0.650613,0.181852,0
0.117067,89413394,0.02,0.99,1
0.142992,66581721,0.293847,0.649291,0
0.761511,89900637,0.98,0.99,1
0.618218,25371347,0.820693,0.214185,0
0.101123,38417169,0.272802,0.6584,0
0.084107,93955226,0.731739,0.533259,0
0.700969,91808225,0.98,0.01,1
0.072763,21167658,0.206025,0.930844,0
0.82186,17547908,0.495193,0.390412,0
0.706242,19160195,0.8655,0.667921,0
0.081349,96728693,0.433564,0.845365,0
0.084838,413435,0.342512,0.908045,0
0.98664,1547875,0.771053,0.856498,0
0.374271,17052589,0.4607,0.582899,0
0.370642,68531755,0.735681,0.238352,0
0.8128,61591540,0.213752,0.88444,0
0.947249,74928560,0.98,0.99,1
0.986001,27847046,0.441515,0.055658,0
0.753378,70990223,0.997575,0.86988,0
0.37626,15786809,0.632252,0.847824,0
0.083501,83762720,0.713949,0.455847,0
0.777147,12963765,0.217932,0.764982,0
0.558404,13442972,0.98,0.99,1
0.424222,15742256,0.02,0.99,1
0.906354,77384371,0.163753,0.473346,0
0.111197,14108447,0.168162,0.175776,0
0.492625,49072627,0.883541,0.313086,0
0.011354,64162393,0.75573,0.845711,0
0.468661,27945140,0.975748,0.2116,0
0.056303,7385453,0.159904,0.897856,0
0.118818,12138657,0.722508,0.552849,0
0.117526,42414914,0.579942,0.683381,0
0.64921,46034307,0.675223,0.403612,0
0.746045,33377710,0.561625,0.260759,0
0.583369,19148371,0.707812,0.484084,0
0.962173,6943186,0.916353,0.32467,0
0.374871,6649490,0.628726,0.518079,0
0.285712,72845500,0.98,0.99,1
0.868599,19181988,0.98,0.01,1
0.223596,26890958,0.878432,0.29671,0
0.963223,87348009,0.693326,0.620888,0
0.012154,97823616,0.566745,0.633036,0
0.969879,867242,0.162599,0.275231,0
0.04316,43556619,0.851412,0.947086,0
0.891143,73138973,0.31781,0.485278,0
0.527701,61741916,0.132995,0.729339,0
0.992965,61421423,0.567164,0.078334,0
0.073797,21093353,0.669264,0.25714,0
0.553854,24840835,0.695648,0.145015,0
0.969303,81640899,0.702744,0.362979,0
0.523098,75865793,0.68835,0.71958,0
0.629399,35972080,0.827373,0.176899,0
0.695749,48385423,0.792425,0.422021,0
0.454541,78337624,0.831551,0.226416,0
0.627558,66112067,0.02,0.99,1
0.584314,97023542,0.02,0.99,1
0.901158,17600246,0.675619,0.507175,0
0.045446,1069307,0.289193,0.199472,0
0.280963,17507467,0.873569,0.327413,0
0.950411,60404614,0.749499,0.372016,0
0.890264,49619210,0.789283,0.254827,0
0.455657,89627314,0.35778,0.48031,0
0.620133,97486922,0.669749,0.129538,0
0.277381,80804698,0.575276,0.686364,0
0.188121,82779336,0.02,0.01,1
0.463698,98162206,0.831003,0.510222,0
0.353352,94898508,0.594963,0.153341,0
0.583656,82235620,0.98,0.99,1
0.077735,74213172,0.374722,0.364625,0
0.974395,15399779,0.304397,0.655404,0
0.986211,4488004,0.98,0.99,1
0.698162,21389866,0.269352,0.687469,0
0.536096,11644086,0.434025,0.638745,0
0.309528,37228094,0.724585,0.689297,0
0.813795,551890,0.963369,0.817896,0
0.684731,78396394,0.98,0.01,1
0.162617,68057652,0.369847,0.05659,0
0.910927,48012863,0.101938,0.094702,0
0.822537,93180756,0.98,0.99,1
0.9498,70745360,0.476607,0.149183,0
0.72572,86125461,0.515564,0.306732,0
0.613415,35198175,0.339698,0.592302,0
0.418243,90567804,0.235291,0.739679,0
0.932728,18410097,0.606763,0.190675,0
0.866064,54173839,0.46827,0.567579,0
0.045219,66005478,0.483639,0.857059,0
0.026367,32647306,0.02,0.01,1
0.376463,46557437,0.605299,0.18967,0
0.810553,46726552,0.449505,0.628682,0
0.987276,15773681,0.02,0.01,1
0.150417,94335995,0.485738,0.275585,0
0.594131,33788545,0.875682,0.524862,0
0.380891,84114491,0.96859,0.195291,0
0.969914,83805175,0.439508,0.33474,0
0.842119,3418543,0.98,0.01,1
0.838329,62695961,0.923068,0.352031,0
0.468693,28396570,0.229993,0.132395,0
0.41482,57624433,0.367647,0.423711,0
0.273407,24838143,0.283731,0.808338,0
0.056375,48404379,0.609247,0.804757,0
0.864722,6947361,0.467777,0.428696,0
0.812901,42437332,0.35845,0.061351,0
0.999718,75701536,0.791135,0.571782,0
0.996637,55980255,0.697705,0.586234,0
0.555432,57417745,0.99596,0.820784,0
0.768987,99509926,0.380789,0.804344,0
0.944766,13310746,0.860753,0.747383,0
0.849647,5167069,0.372257,0.821087,0
0.247348,87557048,0.98,0.99,1
0.450544,29170975,0.235808,0.560461,0
0.129159,25238528,0.557623,0.890524,0
0.954051,25080662,0.829008,0.527635,0
0.606175,58030805,0.151671,0.850161,0
0.228643,88559105,0.848813,0.866291,0
0.671701,6262833,0.744467,0.113324,0
0.618128,94556703,0.131067,0.873914,0
0.358163,64963762,0.195666,0.141061,0
0.113558,5959192,0.168067,0.411925,0
0.671573,16533439,0.711094,0.726732,0
0.520308,92344568,0.604927,0.113607,0
0.772318,23850691,0.98,0.01,1
0.520164,24560374,0.17948,0.261158,0
0.852182,80402348,0.453683,0.685151,0
0.551907,70045160,0.98,0.01,1
0.560938,28311809,0.02,0.99,1
0.876654,4717648,0.870926,0.544587,0
0.403483,7098025,0.156618,0.809073,0
0.134015,41249845,0.647374,0.820283,0
0.028783,75294063,0.98,0.01,1
0.755137,75286323,0.182476,0.819423,0
0.62031,18067965,0.419474,0.85289,0
0.70408,51786969,0.700235,0.057635,0
0.212964,92648347,0.02,0.99,1
0.136371,22888673,0.528128,0.09992,0
0.014545,86131505,0.465496,0.319389,0
0.350588,26363127,0.484709,0.548916,0
0.589918,88916272,0.949075,0.269898,0
0.392244,66671684,0.414127,0.838187,0
0.437475,93233736,0.992466,0.759437,0
0.904159,57152330,0.584552,0.485806,0
0.348255,23735105,0.02,0.99,1
0.513989,68491199,0.413978,0.785783,0
0.783653,35040206,0.176296,0.346447,0
0.396543,37209129,0.175963,0.108148,0
0.622087,64605787,0.616734,0.583004,0
0.862364,95355297,0.936924,0.756896,0
0.949521,63299356,0.164099,0.884401,0
0.147073,62585472,0.720206,0.08338,0
0.926588,60362583,0.02,0.01,1
0.492116,96478453,0.687026,0.665229,0
0.258244,13046264,0.293987,0.462093,0
0.459136,97927833,0.163458,0.25176,0
0.980033,77443447,0.167255,0.585204,0
0.492618,17747532,0.322052,0.83996,0
0.328752,3829918,0.292275,0.900132,0
0.633401,71116891,0.98,0.01,1
0.240146,32201891,0.338215,0.396117,0
0.075863,26772274,0.580576,0.232556,0
0.12888,45408750,0.954562,0.775762,0
0.128046,47500435,0.02,0.99,1
0.151903,8407317,0.344542,0.728138,0
0.138827,48173853,0.159589,0.377503,0
0.640875,46682793,0.99607,0.250905,0
0.18188,78052431,0.528768,0.750689,0
0.345667,76096224,0.980471,0.45067,0
0.896788,709734,0.583878,0.669686,0
0.473962,2614107,0.897725,0.835074,0
0.667558,30439362,0.502499,0.359987,0
0.17232,52670522,0.659821,0.740991,0
0.192289,68308501,0.02,0.01,1
0.040869,56314438,0.02,0.99,1
0.168935,78096377,0.787418,0.795426,0
0.27859,74157310,0.149325,0.318791,0
0.17701,43320336,0.426171,0.804648,0
0.088703,13576895,0.882912,0.234881,0
0.120636,76334880,0.552415,0.430349,0
0.460779,76285893,0.169881,0.297806,0
0.206334,89524862,0.286777,0.064651,0
0.36427,13924724,0.198676,0.060622,0
0.503417,99400813,0.34987,0.225795,0
0.690395,18878935,0.248781,0.631537,0
0.039312,74971700,0.740756,0.522679,0
0.79941,61458892,0.693484,0.336778,0
0.6279,41595020,0.98,0.01,1
0.081759,20250396,0.02,0.99,1
0.873579,73657457,0.366257,0.850337,0
0.920872,79086645,0.403494,0.283204,0
0.061078,7448914,0.618382,0.84215,0
0.276878,97875004,0.90882,0.419561,0
0.806201,59914515,0.907593,0.351257,0
0.74826,36958888,0.471719,0.561744,0
0.184521,66081770,0.02,0.01,1
0.209349,95439918,0.566178,0.311727,0
0.370472,79171796,0.02,0.99,1
0.484523,64192455,0.155607,0.414681,0
0.618255,78737773,0.620875,0.186339,0
0.368914,23871405,0.626259,0.439123,0
0.462535,11420218,0.505304,0.310266,0
0.747471,90567640,0.472568,0.511193,0
0.036683,33745896,0.945051,0.6284,0
0.252437,85091745,0.640742,0.06387,0
0.71335,4259833,0.02,0.99,1
0.895207,10684135,0.958457,0.471109,0
0.511677,43895464,0.829092,0.53774,0
0.532113,76690309,0.948682,0.173697,0
0.107172,7166276,0.783364,0.443462,0
0.447412,54966220,0.253108,0.492988,0
0.532617,60890879,0.304237,0.086942,0
0.242471,35500620,0.274506,0.208745,0
0.269243,87761523,0.98,0.99,1
0.377284,78927126,0.419494,0.211414,0
0.020071,89380879,0.830064,0.338348,0
0.322079,36921403,0.424767,0.840681,0
0.211448,75130539,0.754497,0.612159,0
0.327497,33933347,0.913435,0.544577,0
0.119762,3192921,0.203098,0.810174,0
0.890527,56430238,0.98,0.99,1
0.593592,69182162,0.899793,0.928481,0
0.679102,38978477,0.314431,0.247476,0
0.789171,45443169,0.238094,0.493121,0
0.498442,99700131,0.02,0.99,1
0.08692,63711183,0.267423,0.350247,0
0.537107,84115875,0.814287,0.20035,0
0.586841,97764994,0.671057,0.416524,0
0.745439,45175499,0.250574,0.259611,0
0.43166,47057876,0.625207,0.723568,0
0.12758,68527051,0.287282,0.878323,0
0.283776,18608151,0.2778,0.821118,0
0.363082,52000317,0.635902,0.17897,0
0.645917,76302577,0.698218,0.905901,0
0.570778,91278541,0.411582,0.712047,0
0.356097,86778844,0.787067,0.732362,0
0.986515,74226460,0.853493,0.544914,0
0.605775,45093816,0.92471,0.386135,0
0.237227,77101291,0.02,0.01,1
0.101782,39218927,0.298022,0.473521,0
0.152859,52771259,0.773618,0.774443,0
0.245958,59741849,0.197061,0.32992,0
0.160681,21990873,0.263093,0.85087,0
0.186567,32930267,0.849509,0.181657,0
0.285095,5518703,0.919746,0.094704,0
0.173374,91799837,0.160045,0.502546,0
0.896765,17162427,0.380909,0.886246,0
0.080234,9348360,0.66626,0.802109,0
0.524511,5157171,0.944783,0.174166,0
